"DateTime";"Temp.buffer Boven [Warmtapwater bwdl Geel] [°C]"
"2023-03-26 22:08:00";60,9
"2023-03-26 22:16:00";60,1
"2023-03-26 22:24:00";59,3
"2023-03-26 22:32:00";59
"2023-03-26 22:40:00";59,7
"2023-03-26 22:48:00";60,4
"2023-03-26 22:56:00";60,8
"2023-03-26 23:04:00";61,2
"2023-03-26 23:12:00";61,6
"2023-03-26 23:20:00";62,2
"2023-03-26 23:28:00";62,7
"2023-03-26 23:36:00";63,1
"2023-03-26 23:44:00";62,8
"2023-03-26 23:52:00";61,3
